,id,name,slug,powerstats_intelligence,powerstats_strength,powerstats_speed,powerstats_durability,powerstats_power,powerstats_combat,appearance_gender,appearance_race,appearance_height,appearance_weight,appearance_eyeColor,appearance_hairColor,biography_fullName,biography_alterEgos,biography_aliases,biography_placeOfBirth,biography_firstAppearance,biography_publisher,biography_alignment,work_occupation,work_base,connections_groupAffiliation,connections_relatives,images_xs,images_sm,images_md,images_lg
256,353,James T. Kirk,353-james-t.-kirk,69,11,17,30,30,75,Male,Human,"[""5'10"", '178 cm']","['170 lb', '77 kg']",Hazel,Brown,James T. Kirk,No alter egos found.,"['Jim', 'Captain Kirk']","Riverside, Iowa, Earth",Star Trek S01E01: The Man Trap,Star Trek,good,Captain,-,"Federation, Starfleet","Winona Kirk (mother), George Kirk (father), George Samuel Kirk (brother), Michele Suzanne Kirk (sister)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/353-james-t.-kirk.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/353-james-t.-kirk.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/353-james-t.-kirk.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/353-james-t.-kirk.jpg
257,354,Jar Jar Binks,354-jar-jar-binks,10,6,33,10,21,15,Male,Gungan,"[""6'4"", '193 cm']","['- lb', '0 kg']",Yellow,-,Jar Jar Binks,No alter egos found.,['-'],Naboo,-,George Lucas,good,-,-,-,-,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/354-jar-jar-binks.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/354-jar-jar-binks.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/354-jar-jar-binks.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/354-jar-jar-binks.jpg
258,355,Jason Bourne,355-jason-bourne,88,12,29,30,26,100,Male,Human,"['-', '0 cm']","['- lb', '0 kg']",-,-,Jason Bourne,No alter egos found.,['-'],-,-,,good,-,-,-,-,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/355-jason-bourne.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/355-jason-bourne.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/355-jason-bourne.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/355-jason-bourne.jpg
259,356,Jean Grey,356-jean-grey,94,80,21,20,92,70,Female,Mutant,"[""5'6"", '168 cm']","['115 lb', '52 kg']",Green,Red,Jean Grey,"Phoenix, White Phoenix of The Crown","['Redd Dayspring', 'Marvel Girl']",-,"X-Men #1 (September, 1963)",Phoenix,good,Adventurer,"Xavier Institute of Higher Learning, Westchester County, New York","Formerly X-Men (founding member); Clan Rebellion, Muir Island X-Men; X-Factor/X-Terminators (founding member); Brides of Set","Rachel Summers (daughter from an alternate universe), X-Man (son from an alternate universe), Cyclops (ex-husband), Havok (former brother-in-law), Corsair (former father-in-law), Madelyne Pryor (clone), Cable (adoptive/biological son), Stryfe (cloned biological son), Genesis (grandson)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/356-jean-grey.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/356-jean-grey.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/356-jean-grey.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/356-jean-grey.jpg
260,357,Jean-Luc Picard,357-jean-luc-picard,75,10,17,30,26,65,Male,Human,"['-', '0 cm']","['- lb', '0 kg']",-,-,Jean-Luc Picard,No alter egos found.,['Locutus'],"La Barre, France, Earth",Star Trek: The Next Generation (1987),Star Trek,good,Commanding officer USS Enterprise (NCC-1701-E),-,-,"Maurice Picard (father), Yvette Picard (mother), Robert Picard (brother), Shinzon (clone)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/357-jean-luc-picard.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/357-jean-luc-picard.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/357-jean-luc-picard.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/357-jean-luc-picard.jpg
261,358,Jennifer Kale,358-jennifer-kale,75,10,35,42,74,72,Female,,"[""5'6"", '168 cm']","['122 lb', '55 kg']",Blue,Blond,Jennifer Kale,No alter egos found.,['Wendy the Good Little Witch'],"Citrusville, Florida",(Adventures into) Fear#11 (1972),Marvel Comics,good,"Sorceress, student",-,"Witches, Legion of the Night","Andrew Jackson Kale (brother, deceased), Joshua Kale (grandfather, deceased), Naomi Kale (aunt), Johnny Blaze ( Ghost Rider ), Barbara and Daniel Ketch (cousins); Illyana Kale, Noble and pastor Kale, Magdalena (ancestors)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/358-jennifer-kale.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/358-jennifer-kale.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/358-jennifer-kale.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/358-jennifer-kale.jpg
262,360,Jessica Cruz,360-jessica-cruz,56,90,46,50,100,55,Female,Human,"['-', '0 cm']","['- lb', '0 kg']",Green,Brown,Jessica Cruz,No alter egos found.,"['Green Lantern', 'Power Ring']",-,"Green Lantern Vol 5 #20 (July, 2013)",DC Comics,good,-,-,-,Sara Cruz (sister),https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/360-jessica-cruz.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/360-jessica-cruz.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/360-jessica-cruz.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/360-jessica-cruz.jpg
263,361,Jessica Jones,361-jessica-jones,56,44,50,70,18,55,Female,Human,"[""5'7"", '170 cm']","['124 lb', '56 kg']",Brown,Brown,Jessica Campbell Jones Cage,Power Woman,"['Knightress', 'Madeline', 'Jewel', 'Power Woman']","Forrest Hills, New York City","Amazing Spider-Man #4 (September, 1963)",Power Woman,good,"Special Consultant to ""The Pulse"", a Daily Bugle supplement; formerly private investigator, adventurer, short-time vigilante",-,"Formerly New Avengers, Daily Bugle, Alias Investigations","unnamed mother (deceased); Dave Cambell (father, deceased); Phillip Cambell (brother, deceased); unnamed adoptive mother; unnamed adoptive father; unnamed adoptive sister; Jenny (adoptive aunt); Luke Cage (husband); Danielle Cage (daughter);",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/361-jessica-jones.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/361-jessica-jones.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/361-jessica-jones.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/361-jessica-jones.jpg
264,364,Jim Powell,364-jim-powell,38,38,23,80,23,20,Male,,"['-', '0 cm']","['- lb', '0 kg']",-,-,Jim Powell,No alter egos found.,['-'],-,No Ordinary Family S01E01 (2010),ABC Studios,good,Police Sketch Artist,-,-,"Stephanie Powell (wife), Daphne Powell (duaghter) and JJ Powell (son)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/364-jim-powell.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/364-jim-powell.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/364-jim-powell.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/364-jim-powell.jpg
265,365,JJ Powell,365-jj-powell,88,10,8,10,14,10,Male,,"['-', '0 cm']","['- lb', '0 kg']",-,-,JJ Powell,No alter egos found.,['-'],-,No Ordinary Family S01E01 (2010),ABC Studios,good,Student,-,-,"Jim Powell and Stephanie Powell (parents), Daphne Powell (sister)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/365-jj-powell.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/365-jj-powell.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/365-jj-powell.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/365-jj-powell.jpg
266,367,John Constantine,367-john-constantine,63,10,8,40,54,65,Male,Human,"[""6'0"", '183 cm']","['- lb', '0 kg']",Blue,Blond,John Constantine,No alter egos found.,['Hellblazer'],-,"Swamp Thing Vol 2 #37 (June, 1985)",DC Comics,good,-,-,"Justice League Dark, Justice League","Thomas Constantine (father, deceased), Cheryl Constantine (sister, deceased)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/367-john-constantine.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/367-john-constantine.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/367-john-constantine.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/367-john-constantine.jpg
267,369,John Wraith,369-john-wraith,75,12,35,28,87,80,Male,,"[""6'0"", '183 cm']","['195 lb', '88 kg']",Brown,Black,John Wraith,No alter egos found.,"['Wraith-Man', 'Kestrel', 'Expediter', 'Guardian', 'Vindicator']",-,"Wolverine Vol 2 #60 (September, 1992)",Marvel Comics,good,"Former Spy, Government Operative, Mercenary, Soldier",-,"Weapon X Program, Team X, C.I.A.",-,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/no-portrait.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/no-portrait.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/no-portrait.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/no-portrait.jpg
268,370,Joker,370-joker,100,10,12,60,43,70,Male,Human,"[""6'5"", '196 cm']","['192 lb', '86 kg']",Green,Green,Jack Napier,No alter egos found.,"['Red Hood I', 'Clown Prince of Crime', 'Harlequin of Hate', 'Jack Napier', 'Joe Kerr', 'Mr. J']",-,Batman #1 (Spring 1940),DC Comics,bad,-,"Arkham Asylum, Gotham City; Ha-Hacienda","Black Glove, Injustice Gang, Injustice League, Joker League of Anarchy","Jeannie (wife, deceased); Unborn son (deceased); Melvin Reipan (cousin, deceased)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/370-joker.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/370-joker.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/370-joker.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/370-joker.jpg
269,371,Jolt,371-jolt,63,12,27,32,31,42,Female,,"[""5'5"", '165 cm']","['109 lb', '49 kg']",Blue,Black,Helen Takahama,No alter egos found.,"['Holly Tsuruta', 'Hallie Shimosato']","Ojai, California",Thunderbolts #1 (1997),Marvel Comics,good,Adventurer,-,"Young Allies; formerly Redeemers, Thunderbolts","Robert (father, deceased), Jane (mother, deceased)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/371-jolt.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/371-jolt.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/371-jolt.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/371-jolt.jpg
270,372,Jubilee,372-jubilee,56,8,22,20,66,90,Female,Mutant,"[""5'5"", '165 cm']","['115 lb', '52 kg']",Red,Black,Jubilation Lee,No alter egos found.,['Jubes'],"Beverly Hills, California","Uncanny X-Men #244 (May, 1989)",Marvel Comics,good,"Student, Adventurer","Xavier Institute, Salem Center, Westchester County, New York","Currently Generation X, formerly X-Men","Dr. and Mrs. Lee (parents, deceased)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/372-jubilee.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/372-jubilee.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/372-jubilee.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/372-jubilee.jpg
271,373,Judge Dredd,373-judge-dredd,75,18,38,50,52,95,Male,Human,"[""6'2"", '188 cm']","['- lb', '0 kg']",-,-,Joseph Dredd,No alter egos found.,"['The Dead Man', 'Joe']",Mega City One,2000 AD no. 2 (5 March 1977),Rebellion,good,Mega-City Judge,Mega City One,-,"Rico Dredd (brother), Judge Kraken (clone), Vienna (niece),",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/373-judge-dredd.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/373-judge-dredd.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/373-judge-dredd.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/373-judge-dredd.jpg
272,374,Juggernaut,374-juggernaut,44,100,42,100,85,70,Male,Human,"[""9'5"", '287 cm']","['1900 lb', '855 kg']",Blue,Red,Cain Marko,No alter egos found.,"['Kuurth', 'Captain Universe']","Berkeley, California","X-Men #12 (July, 1965)",Marvel Comics,neutral,"Adventurer formerly Professional criminal, mercenary, soldier",-,"Formerly Worthy, Thunderbolts, X-Men, Excalibur, Black Tom Cassidy (partner), Exemplars, Brotherhood of Evil Mutants, New World Order, Exiles, U.S. Army","Kurt Marko (father, deceased), Marjorie Marko (mother, deceased), Sharon Xavier (step-mother, deceased), Charles Xavier (Professor X, step-brother)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/374-juggernaut.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/374-juggernaut.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/374-juggernaut.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/374-juggernaut.jpg
273,375,Junkpile,375-junkpile,50,38,17,90,81,30,Male,Mutant,"['-', '0 cm']","['- lb', '0 kg']",-,-,,No alter egos found.,['-'],-,"X-Men 2099 #1 (October, 1993)",Marvel Comics,bad,Mercenary; Former member of S.H.I.E.L.D.,-,"Former member of X-Men, former member of S.H.I.E.L.D.",-,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/375-junkpile.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/375-junkpile.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/375-junkpile.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/375-junkpile.jpg
274,376,Justice,376-justice,50,10,33,70,55,30,Male,Human,"[""5'10"", '178 cm']","['180 lb', '81 kg']",Hazel,Brown,Vance Astrovik,No alter egos found.,"['Marvel Boy', ""Manglin' John Mahoney"", 'Astounding Astrovik', 'Superhuman Penitentiary Prisoner 344678', '""Super Tights""']",-,"Giant-Size Defenders #5 (July, 1975)",Marvel Comics,good,Adventurer,"Mobile, formerly New Warriors and Avengers Headquarters, Camp Hammond","New Warriors; formerly Avengers Academy, Initiative, partner of Firestar, Avengers, Triune Understanding, Unlimited Class Wrestling Federation, Taskmaster's Circus, Secret Avengers (Civil War)","Jerzy Astroyevicht (aka Jerry Astrovik; paternal grandfather); Katerina Astroyevicht (aka Katerina Astrovik; paternal grandmother); Arnold Astrovik (father, deceased); Norma Astrovik (mother);",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/376-justice.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/376-justice.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/376-justice.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/376-justice.jpg
275,379,Kang,379-kang,100,48,58,70,100,70,Male,,"[""6'3"", '191 cm']","['230 lb', '104 kg']",Brown,Brown,Nathaniel Richards,Iron Lad,"['Blue Man', 'Victor Timely', 'Blue Totem', 'Scarlet Centurion', 'Rama-Tut', 'King of Kings', 'Master of Men', 'Lord of the Seven Suns']","Other Earth, 31st century",(As Rama-Tut) Fantastic Four #19 (1963); (as Kang) Avengers #8 (1964),Iron Lad,bad,-,-,"Formerly the Council of Kangs, Cross-Time Kangs","Cassandra Richards, their unnamed son, and matriarch of the Eyriennes; Tara Richards, Reed Richards ( Mister Fantastic ), Franklin Richards, Valeria Richards (all ancestors); various Eyriennes (common ancestry); Victor Von Doom (Doctor Doom, alleged ancestor); Ramades (son), Marcus Kang I-XXIII (sons, deceased); Immortus, Iron Lad, and numerous other alternate dimensional counterparts and their offspring",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/379-kang.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/379-kang.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/379-kang.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/379-kang.jpg
276,380,Kathryn Janeway,380-kathryn-janeway,75,8,21,25,21,50,Female,Human,"['-', '0 cm']","['- lb', '0 kg']",-,-,Kathryn Janeway,No alter egos found.,['-'],"Bloomington, Indiana, Earth",-,Star Trek,good,Fleet Commander,-,-,"Edward Janeway (father), Gretchen Janeway (mother)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/380-kathryn-janeway.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/380-kathryn-janeway.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/380-kathryn-janeway.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/380-kathryn-janeway.jpg
277,381,Katniss Everdeen,381-katniss-everdeen,56,8,21,25,24,55,Female,Human,"['-', '0 cm']","['- lb', '0 kg']",-,-,Katniss Everdeen,No alter egos found.,['-'],-,-,,good,-,-,-,-,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/381-katniss-everdeen.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/381-katniss-everdeen.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/381-katniss-everdeen.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/381-katniss-everdeen.jpg
278,382,Kevin 11,382-kevin-11,25,7,12,14,100,40,Male,Human,"['-', '0 cm']","['- lb', '0 kg']",-,Black,Kevin Ethan Levin,No alter egos found.,"['Kevin 11,000', 'Curtis', 'Osmosian', 'Kev', 'Kevin Ethan', 'Levin', 'Ultimate Kevin', 'Doofus', 'An Empty Shell', 'Kevin E. Levin']",-,Ben 10 S01,DC Comics,good,-,-,-,"Mrs. Levin (mother), Devlin Levin (alternate future son), Ben Tennyson (Ben 10, best friend), Harvey Hackett (Stepfather), Gwen Tennyson(girlfriend)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/382-kevin-11.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/382-kevin-11.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/382-kevin-11.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/382-kevin-11.jpg
279,383,Kick-Ass,383-kick-ass,38,10,23,35,22,56,Male,Human,"['-', '0 cm']","['- lb', '0 kg']",Blue,Blond,Dave Lizewski,No alter egos found.,['Kickass'],New York City,Kick Ass #1,Icon Comics,good,Student,-,-,"Mother (unnamed, deceased), Father (unnamed)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/383-kick-ass.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/383-kick-ass.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/383-kick-ass.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/383-kick-ass.jpg
280,384,Kid Flash,384-kid-flash,25,4,92,42,20,30,Male,Human,"['-', '0 cm']","['- lb', '0 kg']",Green,Red,Wallace Rudolph West,No alter egos found.,['Kid Lantern'],"Blue Valley, Nebraska","Flash #110 (January, 1960)",DC Comics,good,-,-,"Flash Family, Teen Titans, New Teen Titans","Rudolph and Mary West (parents), Ira West (grandfather), Iris Allen (aunt), Barry Allen (uncle), Linda Park West (wife), Jai and Iris West (twin children)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/384-kid-flash.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/384-kid-flash.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/384-kid-flash.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/384-kid-flash.jpg
281,386,Killer Croc,386-killer-croc,19,53,35,90,53,60,Male,Metahuman,"[""8'0"", '244 cm']","['790 lb', '356 kg']",Red,No Hair,Waylon Jones,No alter egos found.,['-'],-,"Batman #357 (March, 1983)",DC Comics,bad,-,Gotham City,Secret Society of Super-Villains,-,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/386-killer-croc.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/386-killer-croc.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/386-killer-croc.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/386-killer-croc.jpg
282,387,Killer Frost,387-killer-frost,88,10,13,35,59,30,Female,Human,"['-', '0 cm']","['- lb', '0 kg']",Blue,Blond,Caitlin Snow,No alter egos found.,['-'],-,Fury of Firestorm: The Nuclear Men #19,DC Comics,bad,Scientist,Pittsburgh,-,-,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/387-killer-frost.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/387-killer-frost.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/387-killer-frost.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/387-killer-frost.jpg
